audio_id,oss_key,gpu_local_path,official_source_path,duration_sec,file_bytes,oss_etag,format,sample_rate,channels,bit_depth,status
track_0026219,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0026219.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0026219.mp3,19/26219.mp3,42.4,470577,F6D433F158B38DE3163F3963F286EBB6,mp3,44100,2,low-bitrate,archived
track_0026220,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0026220.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0026220.mp3,20/26220.mp3,199.5,2392328,20021E3E2BFE3659211865A799A26815,mp3,44100,2,low-bitrate,archived
track_0026222,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0026222.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0026222.mp3,22/26222.mp3,148.1,1673138,22B3A0ED4918CAE33B69E6EF7BD0FA24,mp3,44100,2,low-bitrate,archived
track_0026224,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0026224.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0026224.mp3,24/26224.mp3,72.6,780457,48335B7A3A286D2911ADF9890163FB6B,mp3,44100,2,low-bitrate,archived
track_0026226,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0026226.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0026226.mp3,26/26226.mp3,373.4,4711313,83B4BA55F0CA695D1425096DD2D577C5,mp3,44100,2,low-bitrate,archived
track_0026227,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0026227.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0026227.mp3,27/26227.mp3,55.0,592316,7310E5E18A302BD83553F54D385D480E,mp3,44100,2,low-bitrate,archived
track_0026228,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0026228.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0026228.mp3,28/26228.mp3,223.4,2699404,F7DDBA1F935B71F253987C0D84262BDE,mp3,44100,2,low-bitrate,archived
track_0026230,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0026230.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0026230.mp3,30/26230.mp3,198.1,2313406,5F4D3B118D1E30022D20FBB61618E819,mp3,44100,2,low-bitrate,archived
track_0026232,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0026232.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0026232.mp3,32/26232.mp3,205.5,2451200,CACC219A9B7EF316FC0C2BD75AA270DC,mp3,44100,2,low-bitrate,archived
track_0026233,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0026233.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0026233.mp3,33/26233.mp3,111.3,1295766,23678A8554E3BF643B146EBE1FD147A7,mp3,44100,2,low-bitrate,archived
track_0026234,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0026234.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0026234.mp3,34/26234.mp3,379.8,4647736,DCAC167789DEC2FF7D2C56B1453DFD93,mp3,44100,2,low-bitrate,archived
track_0026235,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0026235.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0026235.mp3,35/26235.mp3,30.1,375747,A9647B06EC3919055E317EFE3D06A02A,mp3,44100,2,low-bitrate,archived
track_0030224,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0030224.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0030224.mp3,24/30224.mp3,290.0,3715283,AB217CA9E46E89E9F5C2A039A10A5FBE,mp3,44100,2,low-bitrate,archived
track_0030262,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0030262.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0030262.mp3,62/30262.mp3,440.3,5547976,0B4B8E45540404B35C4E9C752D7C6FC0,mp3,44100,2,low-bitrate,archived
track_0030866,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0030866.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0030866.mp3,66/30866.mp3,57.8,734380,143718B77487A6F90FFDB31F6A6B2F36,mp3,44100,2,low-bitrate,archived
track_0030867,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0030867.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0030867.mp3,67/30867.mp3,72.2,897840,713215DA0EC44196CE355B1367828F7E,mp3,44100,2,low-bitrate,archived
track_0033627,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0033627.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0033627.mp3,27/33627.mp3,201.7,2544374,7142D6F5406B5E5A8886EF08FD82FFE0,mp3,44100,2,low-bitrate,archived
track_0033628,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0033628.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0033628.mp3,28/33628.mp3,130.0,1606898,DC2C195671D829D11824121F16C69DB7,mp3,44100,2,low-bitrate,archived
track_0033629,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0033629.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0033629.mp3,29/33629.mp3,111.5,1289965,49B2E94C127DA29538B623AC09E53B29,mp3,44100,2,low-bitrate,archived
track_0033630,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0033630.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0033630.mp3,30/33630.mp3,157.5,1859333,F3D261FF67318B689E7AB55DBCE7F78F,mp3,44100,2,low-bitrate,archived
track_0033631,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0033631.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0033631.mp3,31/33631.mp3,88.0,1077598,B2A86492D91D2626BFAE8409BC7887B3,mp3,44100,2,low-bitrate,archived
track_0033632,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0033632.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0033632.mp3,32/33632.mp3,152.1,1830976,8E012889EE567EF051CC640E2D101701,mp3,44100,2,low-bitrate,archived
track_0033633,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0033633.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0033633.mp3,33/33633.mp3,111.3,1548577,DD66BAD6600102832D6AE3A6C8E7111B,mp3,44100,2,low-bitrate,archived
track_0033765,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0033765.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0033765.mp3,65/33765.mp3,494.8,6302590,D5ACFA6A6D9D3A8368D9449A4FB45111,mp3,44100,2,low-bitrate,archived
track_0033766,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0033766.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0033766.mp3,66/33766.mp3,354.3,4363946,77583E880945EB477FE8CB1E9209B787,mp3,44100,2,low-bitrate,archived
track_0033767,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0033767.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0033767.mp3,67/33767.mp3,361.0,4656336,C1DF0045364763E18E259B8296D26B24,mp3,44100,2,low-bitrate,archived
track_0033768,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0033768.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0033768.mp3,68/33768.mp3,181.7,2119250,6DC28807AE24B591509D4F15EDADD8D6,mp3,44100,2,low-bitrate,archived
track_0034517,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0034517.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0034517.mp3,17/34517.mp3,213.3,2620220,E09DA67136A86721BB25654C63B5860C,mp3,44100,2,low-bitrate,archived
track_0034518,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0034518.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0034518.mp3,18/34518.mp3,304.7,3697828,1762A1AB8E53F7DA65765BD9B637CEBC,mp3,44100,2,low-bitrate,archived
track_0034519,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0034519.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0034519.mp3,19/34519.mp3,276.1,3343274,2EA33A8AD233FF358421F5AAA59891C3,mp3,44100,2,low-bitrate,archived
track_0034520,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0034520.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0034520.mp3,20/34520.mp3,222.2,2702310,FDA31A6098B8BF63115B45607F750CC1,mp3,44100,2,low-bitrate,archived
track_0034558,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0034558.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0034558.mp3,58/34558.mp3,274.5,3364426,6B7FD7DF4F45959B75CAF1442781FA76,mp3,44100,2,low-bitrate,archived
track_0034575,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0034575.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0034575.mp3,75/34575.mp3,300.0,3776844,87003903D979A8392BC417187FCBFB2C,mp3,44100,2,low-bitrate,archived
track_0034576,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0034576.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0034576.mp3,76/34576.mp3,437.3,5453685,6BC1859205616020A8C0826A6F570C9C,mp3,44100,2,low-bitrate,archived
track_0034577,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0034577.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0034577.mp3,77/34577.mp3,436.0,5250447,B80FAA104149EA27602E2FA08DFAA892,mp3,44100,2,low-bitrate,archived
track_0034578,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0034578.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0034578.mp3,78/34578.mp3,285.6,3506136,207DB8AAE87EDCF0E9EAA8461F0F1307,mp3,44100,2,low-bitrate,archived
track_0034579,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0034579.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0034579.mp3,79/34579.mp3,390.6,4318005,C1D60B915C3EAF73DD92B9B8FB9E5E95,mp3,44100,2,low-bitrate,archived
track_0034580,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0034580.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0034580.mp3,80/34580.mp3,438.6,5489302,59D86C0BF29B63F2EDEDA5D96D4D60EF,mp3,44100,2,low-bitrate,archived
track_0034581,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0034581.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0034581.mp3,81/34581.mp3,253.0,3075186,D13938840B49E5283717A44CC5A94E03,mp3,44100,2,low-bitrate,archived
track_0034851,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0034851.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0034851.mp3,51/34851.mp3,222.6,3028375,1E0B78F147CE6CC92A6761876685DFEE,mp3,44100,2,low-bitrate,archived
track_0034852,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0034852.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0034852.mp3,52/34852.mp3,222.7,2820283,0A912BF32241E957597F5C6404DA4405,mp3,44100,2,low-bitrate,archived
track_0034853,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0034853.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0034853.mp3,53/34853.mp3,145.7,1883617,098E14719FDF5E9DD79B63747802F5E2,mp3,44100,2,low-bitrate,archived
track_0034854,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0034854.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0034854.mp3,54/34854.mp3,198.3,2590739,C4527F284EAC70CB12D37E162085E3E6,mp3,44100,2,low-bitrate,archived
track_0034855,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0034855.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0034855.mp3,55/34855.mp3,233.1,2913655,9791C0A2DE4A22E9639E6D2D348C97B3,mp3,44100,2,low-bitrate,archived
track_0034856,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0034856.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0034856.mp3,56/34856.mp3,281.1,3616712,FC5CA1FD073908ABA0625E97C900EAE7,mp3,44100,2,low-bitrate,archived
track_0034857,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0034857.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0034857.mp3,57/34857.mp3,251.7,3184671,3B2751DC597FF139D3AC04CD6A9822AF,mp3,44100,2,low-bitrate,archived
track_0034858,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0034858.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0034858.mp3,58/34858.mp3,264.8,3492323,254B378A151D38D2AA8A78969DAE13F8,mp3,44100,2,low-bitrate,archived
track_0034859,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0034859.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0034859.mp3,59/34859.mp3,122.1,1513945,C148910464C7DDDE4649F90672BFA71B,mp3,44100,2,low-bitrate,archived
track_0034860,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0034860.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0034860.mp3,60/34860.mp3,304.1,3714521,100E60810DD26F4E17BA0071282F40BC,mp3,44100,2,low-bitrate,archived
track_0034861,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0034861.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0034861.mp3,61/34861.mp3,214.6,2627099,51186074BF3F4D6ECE649FFD858479B8,mp3,44100,2,low-bitrate,archived
track_0037423,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0037423.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0037423.mp3,23/37423.mp3,229.5,3128186,049BEE663CBEFC3C7743D42580199262,mp3,44100,2,low-bitrate,archived
track_0037425,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0037425.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0037425.mp3,25/37425.mp3,243.6,3159374,BF026D3D831DFD56D4007F2F4398EDE1,mp3,44100,2,low-bitrate,archived
track_0037426,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0037426.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0037426.mp3,26/37426.mp3,130.0,1655543,9CDFA07495717EBBF93F5DF493EBDF74,mp3,44100,2,low-bitrate,archived
track_0038011,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0038011.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0038011.mp3,11/38011.mp3,229.4,2877450,1C2ACF59DC50323C84143298E2A7673D,mp3,44100,2,low-bitrate,archived
track_0038012,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0038012.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0038012.mp3,12/38012.mp3,225.7,2625320,A4F9B1F22963E7CF2D0E0D9D909D270F,mp3,44100,2,low-bitrate,archived
track_0038013,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0038013.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0038013.mp3,13/38013.mp3,132.7,1671971,E24714A73130470BEA4FB3F36C14B01C,mp3,44100,2,low-bitrate,archived
track_0038014,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0038014.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0038014.mp3,14/38014.mp3,279.6,3521021,F215235B4748EB01A80FB2DADA32F211,mp3,44100,2,low-bitrate,archived
track_0038015,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0038015.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0038015.mp3,15/38015.mp3,165.5,1940924,476AD92D945BD42550B33EE35F7640DD,mp3,44100,2,low-bitrate,archived
track_0038016,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0038016.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0038016.mp3,16/38016.mp3,164.9,2378177,C16439EF5139CE3A1C83AB917FCBB5E9,mp3,44100,2,low-bitrate,archived
track_0038017,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0038017.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0038017.mp3,17/38017.mp3,283.5,3532546,FEF47BAB518D0C82C42F74943AC33423,mp3,44100,2,low-bitrate,archived
track_0038018,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0038018.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0038018.mp3,18/38018.mp3,144.1,1717320,FD872F5C8ED9280D7B8FFCD142EB258D,mp3,44100,2,low-bitrate,archived
track_0038019,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0038019.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0038019.mp3,19/38019.mp3,164.5,2009507,AB94C4CD5CB7F6FB6029BF53CFDC9A80,mp3,44100,2,low-bitrate,archived
track_0038020,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0038020.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0038020.mp3,20/38020.mp3,93.9,1140664,4F33DF59A5E06AD3C56E7F4FB2F39963,mp3,44100,2,low-bitrate,archived
track_0038021,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0038021.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0038021.mp3,21/38021.mp3,86.6,1041764,05BF0793FEA32E5557730955E529245E,mp3,44100,2,low-bitrate,archived
track_0038022,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0038022.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0038022.mp3,22/38022.mp3,129.1,1502239,BC1A943BB771526C5B82D7E7C7DE260B,mp3,44100,2,low-bitrate,archived
track_0039954,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0039954.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0039954.mp3,54/39954.mp3,147.0,1794870,F0609D0275DFADC494AA9B42030F13D8,mp3,44100,2,low-bitrate,archived
track_0040299,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0040299.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0040299.mp3,99/40299.mp3,220.6,2873092,A14DB0441BA4988DC913C79DF1CC7174,mp3,44100,2,low-bitrate,archived
track_0040300,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0040300.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0040300.mp3,00/40300.mp3,210.0,2556776,8660671C724F32510EEE5C828EF3E505,mp3,44100,2,low-bitrate,archived
track_0040301,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0040301.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0040301.mp3,01/40301.mp3,332.5,4163453,DEB8699312322AEB4B84D5191F687100,mp3,44100,2,low-bitrate,archived
track_0040302,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0040302.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0040302.mp3,02/40302.mp3,226.4,2824080,B9E3477DFB64F5E44D69EE91B17498B8,mp3,44100,2,low-bitrate,archived
track_0040303,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0040303.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0040303.mp3,03/40303.mp3,203.9,2582388,3C83950D47AD92263BD89EEBB55AE26B,mp3,44100,2,low-bitrate,archived
track_0040304,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0040304.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0040304.mp3,04/40304.mp3,347.3,4318938,EDE12FE4064215C01B4BA3D7E185BDFE,mp3,44100,2,low-bitrate,archived
track_0040305,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0040305.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0040305.mp3,05/40305.mp3,318.9,4018113,482F80D3DA46464078FE767C2B145BC5,mp3,44100,2,low-bitrate,archived
track_0040306,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0040306.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0040306.mp3,06/40306.mp3,192.1,2519282,7C0DCB9CCF6CFAFFD23EBF570A509B61,mp3,44100,2,low-bitrate,archived
track_0043177,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0043177.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0043177.mp3,77/43177.mp3,127.8,1649724,AF675F2733BD21B5EB3198B7AF7ED47B,mp3,44100,2,low-bitrate,archived
track_0046048,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0046048.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0046048.mp3,48/46048.mp3,253.3,3251113,DBFA1DDE45492A6D11B6F3D96CB5B8F1,mp3,44100,2,low-bitrate,archived
track_0046488,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0046488.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0046488.mp3,88/46488.mp3,1566.8,18480562,4D123947ACAB05E164D54783448C1337,mp3,44100,2,low-bitrate,archived
track_0046489,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0046489.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0046489.mp3,89/46489.mp3,819.2,9773469,E999455ECD35970C3F7D38EF1D75C153,mp3,44100,2,low-bitrate,archived
track_0046559,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0046559.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0046559.mp3,59/46559.mp3,95.5,1187409,A57DC77FB1F83AE9B56CE278A628E7E5,mp3,44100,2,low-bitrate,archived
track_0047900,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0047900.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0047900.mp3,00/47900.mp3,199.6,2465384,C50F7F1FDCEC470F8FD070862C3174B0,mp3,44100,2,low-bitrate,archived
track_0048059,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048059.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048059.mp3,59/48059.mp3,521.1,6511709,72B5F766A8860FE16A7BDB37E11B38AC,mp3,44100,2,low-bitrate,archived
track_0048060,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048060.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048060.mp3,60/48060.mp3,432.4,5441156,4D0BA79EF3928416CBE2C9F1860E6159,mp3,44100,2,low-bitrate,archived
track_0048061,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048061.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048061.mp3,61/48061.mp3,376.7,4552721,B600A64B74F327EBABEE03C71FFF5D03,mp3,44100,2,low-bitrate,archived
track_0048062,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048062.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048062.mp3,62/48062.mp3,214.3,2708683,B7775B1B63967744C3E82CB2BCED26A6,mp3,44100,2,low-bitrate,archived
track_0048063,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048063.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048063.mp3,63/48063.mp3,555.9,6807118,951F2A8FF71516D231DFB93D9189B5B0,mp3,44100,2,low-bitrate,archived
track_0048064,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048064.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048064.mp3,64/48064.mp3,565.3,7226681,523EA928D5CB2D06CF117500AC4AD6B0,mp3,44100,2,low-bitrate,archived
track_0048065,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048065.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048065.mp3,65/48065.mp3,126.0,1537153,2FB119CBA0F3CB885C905EA976C7C74C,mp3,44100,2,low-bitrate,archived
track_0048066,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048066.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048066.mp3,66/48066.mp3,423.8,5286347,2D28BCD67D1D7A0BA5A62BEAAB340ADE,mp3,44100,2,low-bitrate,archived
track_0048067,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048067.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048067.mp3,67/48067.mp3,508.9,6532136,269FC55591A9ADB50D78AC58DD6DB5B1,mp3,44100,2,low-bitrate,archived
track_0048068,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048068.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048068.mp3,68/48068.mp3,610.8,7386572,10A1DA89115FEFA7675CF7630036BD11,mp3,44100,2,low-bitrate,archived
track_0048069,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048069.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048069.mp3,69/48069.mp3,545.8,6903396,D946F4950963B1F035E9E38C0B3969C4,mp3,44100,2,low-bitrate,archived
track_0048070,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048070.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048070.mp3,70/48070.mp3,584.7,6913059,9ABD0E4BAEC09B3863443498F9A4056B,mp3,44100,2,low-bitrate,archived
track_0048071,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048071.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048071.mp3,71/48071.mp3,505.9,6307819,745FED2564B8CE8A4858592C4091CE82,mp3,44100,2,low-bitrate,archived
track_0048072,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048072.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048072.mp3,72/48072.mp3,572.4,7308275,BCDE4F020A952F2692E4016EF1F9B204,mp3,44100,2,low-bitrate,archived
track_0048073,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048073.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048073.mp3,73/48073.mp3,657.6,8128993,CE181D7D67C55F84794267C29CE338BE,mp3,44100,2,low-bitrate,archived
track_0048076,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048076.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048076.mp3,76/48076.mp3,646.1,8167762,D5D3907E992083B2AB307EFA013DFD5B,mp3,44100,2,low-bitrate,archived
track_0048077,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048077.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048077.mp3,77/48077.mp3,467.4,5728043,194A0CC66CF9F1E55D07E0363BC1CDCE,mp3,44100,2,low-bitrate,archived
track_0048078,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048078.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048078.mp3,78/48078.mp3,359.1,4460671,4E75318B6F66B6FC302F046A0BE05D85,mp3,44100,2,low-bitrate,archived
track_0048079,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048079.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048079.mp3,79/48079.mp3,348.4,4355172,DF04859223604117DE53377E389C83D8,mp3,44100,2,low-bitrate,archived
track_0048166,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048166.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048166.mp3,66/48166.mp3,235.9,2872815,2C784CF25F83ADF9819010CFCDE2C2C4,mp3,44100,2,low-bitrate,archived
track_0048581,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048581.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048581.mp3,81/48581.mp3,563.9,6748581,DC7541E8CB162CFB1574C9FF42A989D5,mp3,44100,2,low-bitrate,archived
track_0048582,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048582.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048582.mp3,82/48582.mp3,561.2,6840559,A715B90BCDF2BC907DFB190EFC1AF945,mp3,44100,2,low-bitrate,archived
track_0048583,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048583.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048583.mp3,83/48583.mp3,625.2,7415217,052C06CA2EC9001ACCC164521729EC1D,mp3,44100,2,low-bitrate,archived
track_0048584,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048584.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048584.mp3,84/48584.mp3,348.9,4165430,D4476714E7E17EAA16FE3BA644C05133,mp3,44100,2,low-bitrate,archived
