audio_id,file_relative_path,original_filename,format,sample_rate,bit_depth,channels,duration_sec,file_bytes,sha256,import_timestamp,status,source_type,artist_id,song_group_id,is_golden,source_type_marked,master_path,master_md5,master_status,cluster_id,cluster_center_dist,hdbscan_label,hdbscan_outlier,hdbscan_probability,sample_type,golden_status,in_knn_pool,golden_version,review_status,golden_sampling_strategy,legacy_audio_id,source_split_candidate,actual_split,in_train_training
3C6219AB60A24F5B8F101AF353,raw_audio/7f/7b/7f7b8542e6b30189345b1cee35b64bda7dd9ce4aad2f2128b346f654fe5ca11a_3C6219AB60A24F5B8F101AF353.flac,cantonese_playlist_10_G.E.M邓紫棋-喜欢你.flac,flac,44100,PCM_16,2,244.64,49126345,7f7b8542e6b30189345b1cee35b64bda7dd9ce4aad2f2128b346f654fe5ca11a,2026-08-26T07:30:55.811623,active,normal,artist:G.E.M邓紫棋,song:G.E.M邓紫棋:喜欢你,True,False,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/ef/55/ef55364bf5145b29144f475d82898d71_3C6219AB60A24F5B8F101AF353.flac,6453d7d2f02e25b111baecc2f43c1947,success,2,0.6465026,1,False,0.958979968678272,golden_seed,active,True,v2.0_hdbscan_stratified,qwen_omni_annotated,kmeans_stratified_5clusters,,train,golden,False
594E0C4719E34D6A98B438C503,raw_audio/2f/ea/2fea42abddd97b19f87906bfb961de9af3a5ef616339b906cae81f51b6a7541e_594E0C4719E34D6A98B438C503.flac,cantonese_playlist_06_Twins-下一站天后.flac,flac,44100,PCM_16,2,208.0,41067189,2fea42abddd97b19f87906bfb961de9af3a5ef616339b906cae81f51b6a7541e,2026-08-26T07:30:55.971768,active,normal,artist:Twins,song:Twins:下一站天后,False,False,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/0b/5c/0b5cbeade1569c4a9bb7a4c486a2dcf3_594E0C4719E34D6A98B438C503.flac,7d3e9e29d2e0dd3787434293b895b523,success,3,0.61846846,1,False,0.9069480563590075,normal,,True,,,,,train,train,True
9C454BAFCD9A4DF7BC15CC9031,raw_audio/6a/11/6a1180f20f73f4b677189d91d596d90a2cda6d3cec7967f09837ebfc8052711e_9C454BAFCD9A4DF7BC15CC9031.flac,rb_playlist_05_Lauv-Paris in the Rain.flac,flac,44100,PCM_16,2,202.0,34370446,6a1180f20f73f4b677189d91d596d90a2cda6d3cec7967f09837ebfc8052711e,2026-08-26T07:30:56.098763,active,normal,artist:Lauv,song:Lauv:Paris in the Rain,False,False,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/fe/54/fe543fbb0dc1c5383ac152d341b0c8d1_9C454BAFCD9A4DF7BC15CC9031.flac,5e39f53f54225161fdde831dc5f91db9,success,1,0.70833945,-1,True,0.0,normal,,True,,,,,train,train,True
448A140A77354AAC9458496B10,raw_audio/cc/52/cc52420f6681ed639d93336c5f9857b4d1f3c6c35b623c57fa9ca2451957a5ed_448A140A77354AAC9458496B10.flac,rb_playlist_07_Mariah Carey-We Belong Together.flac,flac,44100,PCM_16,2,201.0,36176218,cc52420f6681ed639d93336c5f9857b4d1f3c6c35b623c57fa9ca2451957a5ed,2026-08-26T07:30:56.244937,active,normal,artist:Mariah Carey,song:Mariah Carey:We Belong Together,False,False,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/70/0d/700d6ba1d867334ad929836b900ebfb3_448A140A77354AAC9458496B10.flac,bb81aa47c20f0f59d1f6fc09c03fd2df,success,1,0.70539474,-1,True,0.0,normal,,True,,,,,val,val,True
1C8E3363E3FF4BFBA5189ABCB7,raw_audio/92/a0/92a03bba3563df1562ca8c4a696fc34598e6235fda89e838148cf596c27f2400_1C8E3363E3FF4BFBA5189ABCB7.flac,cantonese_playlist_02_谢安琪-喜帖街.flac,flac,44100,PCM_16,2,211.0,42759567,92a03bba3563df1562ca8c4a696fc34598e6235fda89e838148cf596c27f2400,2026-08-26T07:30:56.402143,active,normal,artist:谢安琪,song:谢安琪:喜帖街,False,False,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/f7/1a/f71a7c4828d16846a3073b17b7995393_1C8E3363E3FF4BFBA5189ABCB7.flac,066185839314545f6ab350463d31c01a,success,2,0.7025458,-1,True,0.0,normal,,True,,,,,train,train,True
6878BDAC7CD149C6A0AFA5ADD5,raw_audio/72/b9/72b94a36152825a8dd510f528eda4c39fe601391e11594613f588f44b0f8e99f_6878BDAC7CD149C6A0AFA5ADD5.flac,cantonese_playlist_03_梁汉文-七友.flac,flac,44100,PCM_16,2,259.0,51310805,72b94a36152825a8dd510f528eda4c39fe601391e11594613f588f44b0f8e99f,2026-08-26T07:30:56.588109,active,normal,artist:梁汉文,song:梁汉文:七友,False,False,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/43/06/43063f1ec06709a4ba4f1c131b4da5b9_6878BDAC7CD149C6A0AFA5ADD5.flac,245a17f6dbd779d6015b0444db3eec35,success,0,0.603945,-1,True,0.0,normal,,True,,,,,train,train,True
7968BA9684454DD4B1B179643E,raw_audio/52/15/52159d4fca7549b09f74cfef40860658e18a6a77efaf95f4206ee5d09d922b84_7968BA9684454DD4B1B179643E.flac,cantonese_playlist_09_古巨基-爱与诚.flac,flac,44100,PCM_16,2,224.0,42721811,52159d4fca7549b09f74cfef40860658e18a6a77efaf95f4206ee5d09d922b84,2026-08-26T07:30:56.747988,active,normal,artist:古巨基,song:古巨基:爱与诚,False,False,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/36/1a/361ae8f8515986a62400449569c66957_7968BA9684454DD4B1B179643E.flac,7634e50356a67e8fd7e7e8231db6b1f1,success,3,0.6077824,-1,True,0.0,normal,,True,,,,,train,train,True
2446DC352B064D65AD61142249,raw_audio/b1/3b/b13bc4b3ead323e73867b85efd54261b321ef883772ede4cefcf68e23b9ff03d_2446DC352B064D65AD61142249.flac,cantonese_playlist_04_容祖儿-心淡.flac,flac,44100,PCM_16,2,249.0,48920902,b13bc4b3ead323e73867b85efd54261b321ef883772ede4cefcf68e23b9ff03d,2026-08-26T07:30:56.923442,active,normal,artist:容祖儿,song:容祖儿:心淡,False,False,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/71/97/7197e7cb561829e6d546e86295dfc976_2446DC352B064D65AD61142249.flac,f515f04ac667698b0d57d7d1d7eeda65,success,1,0.56399715,1,False,0.9938177407126412,normal,,True,,,,,train,train,True
87A69E31F3DC48429BEB755F06,raw_audio/39/92/3992cf5973f88ef2f8cf4ad25670ec7911960ce5d40a7ad83cff461fc22ea2dd_87A69E31F3DC48429BEB755F06.flac,rb_playlist_01_Whitney Houston-Call You Tonight.flac,flac,44100,PCM_16,2,249.0,47179660,3992cf5973f88ef2f8cf4ad25670ec7911960ce5d40a7ad83cff461fc22ea2dd,2026-08-26T07:30:57.088321,active,normal,artist:Whitney Houston,song:Whitney Houston:Call You Tonight,False,False,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/78/96/78966fba06382a636b9c4a41a2a7f228_87A69E31F3DC48429BEB755F06.flac,c1a74ccf02a4815e2d91263644aa37e0,success,1,0.7246525,-1,True,0.0,normal,,True,,,,,train,train,True
C2AEFEEB56B0454F9AE069B899,raw_audio/57/63/5763e68bf7dc1c12369fee1920a661f78238dadc0cc4ed7b8bc3f5210c1218c9_C2AEFEEB56B0454F9AE069B899.flac,cantonese_playlist_01_古巨基-必杀技.flac,flac,44100,PCM_16,2,232.0,44076347,5763e68bf7dc1c12369fee1920a661f78238dadc0cc4ed7b8bc3f5210c1218c9,2026-08-26T07:30:57.248115,active,normal,artist:古巨基,song:古巨基:必杀技,False,False,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/a2/f4/a2f47188149fadd1399ec8c4d6313f5f_C2AEFEEB56B0454F9AE069B899.flac,266c553f57714afdb9a5ef78cad3053a,success,4,0.62391585,-1,True,0.0,normal,,True,,,,,train,train,True
F7E5F56ECCCC479589A26A2A10,raw_audio/3f/56/3f56a12278033508e147ed1304053f8f8b86430df445de947b2ec8e83dd40d88_F7E5F56ECCCC479589A26A2A10.flac,rb_playlist_08_Kiana Ledé-EX.flac,flac,44100,PCM_16,2,220.0,40379913,3f56a12278033508e147ed1304053f8f8b86430df445de947b2ec8e83dd40d88,2026-08-26T07:30:57.396936,active,normal,artist:Kiana Ledé,song:Kiana Ledé:EX,False,False,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/63/e1/63e152310d5026d9755efe9fe0b50ffb_F7E5F56ECCCC479589A26A2A10.flac,2ea1b22e330669ba1c66dba82eeb4a52,success,3,0.5792506,1,False,0.9142883185139938,normal,,True,,,,,train,train,True
2996876392774F67887DA90C3E,raw_audio/1f/14/1f1448cd3d0a8e49110c34fea33989f3d32251c84915a8ceb6656d7d96b711f7_2996876392774F67887DA90C3E.flac,1st_ep_02_How to count one to ten-at the same time.flac,flac,44100,PCM_16,2,280.0,49399421,1f1448cd3d0a8e49110c34fea33989f3d32251c84915a8ceb6656d7d96b711f7,2026-08-26T07:34:59.129727,active,normal,artist:How to count one to ten,song:How to count one to ten:at the same time,False,False,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/db/b1/dbb10bc51d5f7b10754114d9770a7d35_2996876392774F67887DA90C3E.flac,12f77c590b0101e330e4d7ab9e1bbdef,success,1,0.7625777,-1,True,0.0,normal,,True,,,,,train,train,True
3D71C975F9D24E4CB5B77D85FA,raw_audio/c0/6b/c06b17a6a435b6e68313afd28f4be3e8a0fc0e5d81539a9df8552791ac24fc92_3D71C975F9D24E4CB5B77D85FA.flac,jobim_wave_04_Antonio Carlos Jobim-Triste.flac,flac,44100,PCM_16,2,132.88,22313795,c06b17a6a435b6e68313afd28f4be3e8a0fc0e5d81539a9df8552791ac24fc92,2026-08-26T07:34:59.223971,active,normal,artist:Antonio Carlos Jobim,song:Antonio Carlos Jobim:Triste,False,False,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/5c/16/5c16d12e72f65e314d1b7b040c031019_3D71C975F9D24E4CB5B77D85FA.flac,ce9491340ca8d7c66d493ba3c4bc18dc,success,1,0.6724097,-1,True,0.0,normal,,True,,,,,train,train,True
D2098BC896D6450A8E3744528E,raw_audio/05/c0/05c0b7781e066cc433b1adfe822a64bf56e31b9afdeb11e33a67cb9f7c5d8a04_D2098BC896D6450A8E3744528E.flac,jobim_wave_03_Antonio Carlos Jobim-Look To The Sky.flac,flac,44100,PCM_16,2,144.0,23647777,05c0b7781e066cc433b1adfe822a64bf56e31b9afdeb11e33a67cb9f7c5d8a04,2026-08-26T07:34:59.321025,active,normal,artist:Antonio Carlos Jobim,song:Antonio Carlos Jobim:Look To The Sky,True,False,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/ff/80/ff80c39f179efe9ded92a8a258cb8141_D2098BC896D6450A8E3744528E.flac,352469ca0698c9a949ed219a2c43d1a6,success,4,0.57785016,1,False,0.9632229256554782,golden_seed,active,True,v2.0_hdbscan_stratified,qwen_omni_annotated,kmeans_stratified_5clusters,,train,golden,False
33EA926BB2D64917AF8A166779,raw_audio/03/1c/031c6fce773100e08553b1d089dd6c464f00c55dbef1f11aa9d2a42926460490_33EA926BB2D64917AF8A166779.flac,jobim_wave_01_Antonio Carlos Jobim-Wave.flac,flac,44100,PCM_16,2,175.0,31830618,031c6fce773100e08553b1d089dd6c464f00c55dbef1f11aa9d2a42926460490,2026-08-26T07:35:00.758345,active,normal,artist:Antonio Carlos Jobim,song:Antonio Carlos Jobim:Wave,False,False,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/65/2a/652af5c3cec0cb5057b1863072c09cdc_33EA926BB2D64917AF8A166779.flac,ee577fbd1128e7699ca5babfba42ef58,success,3,0.71064776,-1,True,0.0,normal,,True,,,,,train,train,True
AA089CC166EF4DE8AA78014AD9,raw_audio/46/f1/46f17b10db95d506688e5b8c2b8603d0746b33a221ede5ecbfd6c11ad9deb17b_AA089CC166EF4DE8AA78014AD9.flac,1st_ep_03_How to count one to ten-windmill.flac,flac,44100,PCM_16,2,286.46,48351547,46f17b10db95d506688e5b8c2b8603d0746b33a221ede5ecbfd6c11ad9deb17b,2026-08-26T07:35:00.918468,active,normal,artist:How to count one to ten,song:How to count one to ten:windmill,False,False,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/35/91/35913ec7cf23aad45a91ed209c1d0726_AA089CC166EF4DE8AA78014AD9.flac,72e8569641f1186cc8bf3a152f44faf7,success,1,0.67693466,-1,True,0.0,normal,,True,,,,,train,train,True
A0F9B5560A194DE5A25A22BD62,raw_audio/49/45/4945b00899b7d10ed82b4cfcabfa99b86a0107562e9cdea3a281eed0f4aa1d65_A0F9B5560A194DE5A25A22BD62.flac,jobim_wave_02_Antonio Carlos Jobim-The Red Blouse.flac,flac,44100,PCM_16,2,304.0,55678196,4945b00899b7d10ed82b4cfcabfa99b86a0107562e9cdea3a281eed0f4aa1d65,2026-08-26T07:35:01.170519,active,normal,artist:Antonio Carlos Jobim,song:Antonio Carlos Jobim:The Red Blouse,False,False,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/df/46/df466f8718d21664f478d26b60b8923d_A0F9B5560A194DE5A25A22BD62.flac,91cdb04142bbd7cd39f74b8b3fb7a926,success,4,0.6398536,1,False,0.8979614517693422,normal,,True,,,,,train,train,True
3FF351D346274F6C8DC078C78A,raw_audio/d0/27/d027866fd6a0cbd98d909060a36c75e38ec5b7c9bf65ce68215f6216b6d58a51_3FF351D346274F6C8DC078C78A.flac,1st_ep_01_How to count one to ten-a siesta.flac,flac,44100,PCM_16,2,341.0,65179752,d027866fd6a0cbd98d909060a36c75e38ec5b7c9bf65ce68215f6216b6d58a51,2026-08-26T07:35:01.438182,active,normal,artist:How to count one to ten,song:How to count one to ten:a siesta,False,False,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/f7/19/f719456720b96e9a4f58951acd266b72_3FF351D346274F6C8DC078C78A.flac,b8963312e3da32c4d95fb22272f61bfb,success,3,0.6164739,1,False,0.901374671325029,normal,,True,,,,,val,val,True
95D0CB9A84B54582AD17E79393,raw_audio/1f/8d/1f8d14a5c7a699bd97a69f96d4854aaf723f431be330bb88e89267805c5a9b64_95D0CB9A84B54582AD17E79393.flac,kira_linn_illusion_02_Kira Linn _ Linntett-Illusion.flac,flac,44100,PCM_16,2,493.0,82330176,1f8d14a5c7a699bd97a69f96d4854aaf723f431be330bb88e89267805c5a9b64,2026-08-26T07:38:15.809181,active,normal,artist:Kira Linn & Linntett,song:Kira Linn & Linntett:Illusion,False,False,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/ca/dd/cadd124eb1f00839a7dab55e20186967_95D0CB9A84B54582AD17E79393.flac,b38e9172288a34c05a4f88306ace5901,success,1,0.58208865,1,False,0.9938177407126412,normal,,True,,,,,val,val,True
E1C4475B60AC4179852278CC60,raw_audio/f7/d9/f7d9672673a04d015de7fc38e86da89f1f71e9e85394a5b9514e649ddcf7dc87_E1C4475B60AC4179852278CC60.flac,kira_linn_illusion_01_Kira Linn _ Linntett-Rage.flac,flac,44100,PCM_16,2,305.0,52216212,f7d9672673a04d015de7fc38e86da89f1f71e9e85394a5b9514e649ddcf7dc87,2026-08-26T07:38:17.841357,active,normal,artist:Kira Linn & Linntett,song:Kira Linn & Linntett:Rage,False,False,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/40/4b/404bddc8b201a138f3900552fe2983fa_E1C4475B60AC4179852278CC60.flac,a09cbf07a7c1df2acc1cce3d78e3448d,success,1,0.63458794,1,False,0.9409277852388306,normal,,True,,,,,train,train,True
1C69AC77BB3042A4A237DF5966,raw_audio/dc/33/dc33d93b90fdaf598a0033e2128ba98007d8ee9f8f02792331959889cb8bf43a_1C69AC77BB3042A4A237DF5966.flac,kira_linn_illusion_03_Kira Linn _ Linntett-Women to Sky.flac,flac,44100,PCM_16,2,285.61,46972185,dc33d93b90fdaf598a0033e2128ba98007d8ee9f8f02792331959889cb8bf43a,2026-08-26T07:38:18.268779,active,normal,artist:Kira Linn & Linntett,song:Kira Linn & Linntett:Women to Sky,False,False,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/5b/6b/5b6bb691b0023dbbc9127f1672f4a1a5_1C69AC77BB3042A4A237DF5966.flac,c2181772b9e731c6fcc7655afa6d6b18,success,3,0.6149632,-1,True,0.0,normal,,True,,,,,train,train,True
78250AD45D2842A3AA18C9071D,raw_audio/bc/56/bc564933861a0dbd7a44866a3a98d314528ef4d803d3f2c5ffa7459210fb76ff_78250AD45D2842A3AA18C9071D.flac,hiromi_alive_02_Hiromi-Seeker.flac,flac,44100,PCM_16,2,444.0,76517037,bc564933861a0dbd7a44866a3a98d314528ef4d803d3f2c5ffa7459210fb76ff,2026-08-26T07:39:26.755802,active,normal,artist:Hiromi,song:Hiromi:Seeker,True,False,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/fb/fc/fbfc55384cba49a0d6bfa9f8a1df7638_78250AD45D2842A3AA18C9071D.flac,a52f70694a9b4332c1fd59cab8f6051c,success,2,0.7088648,-1,True,0.0,golden_seed,active,True,v2.0_hdbscan_stratified,qwen_omni_annotated,kmeans_stratified_5clusters,,train,golden,False
5CF227BBD8FB42BDA25C4755A1,raw_audio/a1/4b/a14b2e99ebbda19a3457e8b2b0a7dac8ccd6474e7417426de81fafeb1d13e5f1_5CF227BBD8FB42BDA25C4755A1.flac,hiromi_alive_01_Hiromi-Deamer.flac,flac,44100,PCM_16,2,510.0,89275199,a14b2e99ebbda19a3457e8b2b0a7dac8ccd6474e7417426de81fafeb1d13e5f1,2026-08-26T07:39:27.453651,active,normal,artist:Hiromi,song:Hiromi:Deamer,False,False,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/9e/4a/9e4a0635e2b71da5d40d300ae0ee792a_5CF227BBD8FB42BDA25C4755A1.flac,797c9beee291b24f39878c5168e833c3,success,3,0.6362517,-1,True,0.0,normal,,True,,,,,train,train,True
D0CC3C06BCC643C4AD0737115C,raw_audio/71/18/7118116508de87dffa421d6cee2ceecd75630b0d0ca31efe3a41ff9b2178f42b_D0CC3C06BCC643C4AD0737115C.flac,hiromi_alive_03_Hiromi-Warrior.flac,flac,44100,PCM_16,2,540.69,98170276,7118116508de87dffa421d6cee2ceecd75630b0d0ca31efe3a41ff9b2178f42b,2026-08-26T07:39:28.005640,active,normal,artist:Hiromi,song:Hiromi:Warrior,True,False,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/43/1f/431fb05bfd6961ca6e60854508682b4c_D0CC3C06BCC643C4AD0737115C.flac,a3d01a5036732cfa626f184315bf3c88,success,1,0.64726627,-1,True,0.0,golden_seed,active,True,v2.0_hdbscan_stratified,qwen_omni_annotated,kmeans_stratified_5clusters,,train,golden,False
01M0ZV75CA0XZA10YGA99D89XQ,raw_audio/91/64/01M0ZV75CA0XZA10YGA99D89XQ.mp3,01M0ZV75CA0XZA10YGA99D89XQ.mp3,mp3,44100,MPEG_LAYER_III,1,688.4,8234762,916483d6703da63d754ec5be07d0a0b40bf0749dd60f618481f3eec155a324d9,2026-08-27T04:12:08.975707,active,normal,unknown_01M0RHT5,unknown_song_01M0RHT5,False,False,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/d5/c3/d5c3d32ee04e92378f0d8741e363d87c_01M0ZV75CA0XZA10YGA99D89XQ.flac,dce0c4a5bc06f5e6f56b20ca4003b58d,success,2,0.59473026,-1,True,0.0,normal,,,,,,01M0RHT5QBG7MD9CBDYF68TKPY,train,train,True
01M0ZV75CTPEDPQSJSDWQP40E4,raw_audio/09/e8/01M0ZV75CTPEDPQSJSDWQP40E4.mp3,01M0ZV75CTPEDPQSJSDWQP40E4.mp3,mp3,44100,MPEG_LAYER_III,1,307.36,3844906,09e8ad421f31a3f4dbbc3465ded744f576ec1ee3d1df1d930eb47294b9622ef8,2026-08-27T04:12:08.989650,active,normal,unknown_01M0RFPV,unknown_song_01M0RFPV,False,False,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/35/80/3580366f4d098fd4997ff7530ee5b0c7_01M0ZV75CTPEDPQSJSDWQP40E4.flac,5bcde8d54e16d33bcab6e4d0188fe68d,success,4,0.66006476,-1,True,0.0,normal,,,,,,01M0RFPVZTW8NW05DYV61GQ7EC,train,train,True
01M0ZV75D7YTDKME3ZR6JXN1YH,raw_audio/62/b1/01M0ZV75D7YTDKME3ZR6JXN1YH.wav,01M0ZV75D7YTDKME3ZR6JXN1YH.wav,wav,44100,PCM_16,2,30.0,5292142,62b1cce98acdd95081ed36c182b46509fe47fa3fed8a3e9831cb38557da333a7,2026-08-27T04:12:09.003402,active,ace_studio_generated_demucs_vocals,unknown_01M0E9X1,unknown_song_01M0E9X1,False,True,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/1d/b5/1db5941888a40131b06f7132b55fff55_01M0ZV75D7YTDKME3ZR6JXN1YH.flac,1063df07ba7ceb6798321f58a0f0fc7a,success,2,0.5853662,0,False,0.9308511708314084,normal,,,,,,01M0E9X17RZ522YBF6Z913H4VJ,val,val,True
01M0ZV75DMQARXEX90GT35FWFK,raw_audio/fd/d1/01M0ZV75DMQARXEX90GT35FWFK.mp3,01M0ZV75DMQARXEX90GT35FWFK.mp3,mp3,44100,MPEG_LAYER_III,1,242.39,3107301,fdd1bd33e2a9d33b8abde64f097f9d87871c6bb4fd948988969ad04ab2aa7d54,2026-08-27T04:12:09.014885,active,normal,unknown_01M0RFPV,unknown_song_01M0RFPV,False,False,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/60/4b/604bc219d1616ad07143f466ab4d9a08_01M0ZV75DMQARXEX90GT35FWFK.flac,eef801698b63138e16b4faca696b1cb1,success,2,0.78993404,-1,True,0.0,normal,,,,,,01M0RFPVWPN4GTHYGPW6JVN04A,train,train,True
01M0ZV75E1JTESWENDMCDN4G3Y,raw_audio/d6/39/01M0ZV75E1JTESWENDMCDN4G3Y.mp3,01M0ZV75E1JTESWENDMCDN4G3Y.mp3,mp3,44100,MPEG_LAYER_III,1,285.858,3598545,d639f860ac5d2c70272e9feb2f6abf059319ce4f5de38a6b517e73c559297379,2026-08-27T04:12:09.028478,active,normal,unknown_01M0RFPV,unknown_song_01M0RFPV,False,False,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/fd/b0/fdb01b6c6b93eb8ef41bd756fa0d1f1b_01M0ZV75E1JTESWENDMCDN4G3Y.flac,09a68fa5a324f9961df0e81f679ada0d,success,1,0.72642285,-1,True,0.0,normal,,,,,,01M0RFPVNJ21SF5Y7VHPP8QV6T,train,train,True
01M0ZV75EF73YWR1X5V3MHVA3A,raw_audio/c6/7f/01M0ZV75EF73YWR1X5V3MHVA3A.mp3,01M0ZV75EF73YWR1X5V3MHVA3A.mp3,mp3,44100,MPEG_LAYER_III,1,440.424,5226800,c67fa42a584d6caf1baff7f400137081968c5214e10cfd9871bcd2e840986ae7,2026-08-27T04:12:09.043871,active,normal,unknown_01M0RFPV,unknown_song_01M0RFPV,False,False,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/9c/7a/9c7a1c666f87af27f51cc506dea7893d_01M0ZV75EF73YWR1X5V3MHVA3A.flac,5d903a01f823288f34532cef3ae58efb,success,1,0.6149487,1,False,0.9990479166219424,normal,,,,,,01M0RFPVPNNQ8XKY1MCWV09261,val,val,True
01M0ZV75F15BY8CTHN77XWPNWN,raw_audio/d1/5a/01M0ZV75F15BY8CTHN77XWPNWN.wav,01M0ZV75F15BY8CTHN77XWPNWN.wav,wav,44100,PCM_16,2,30.0,5292142,d15ab389ea34786a30c008fa471a2b770b6cba5e5737d57b0964cd90451eee61,2026-08-27T04:12:09.061724,active,ace_studio_generated_demucs_vocals,unknown_01M0E9X1,unknown_song_01M0E9X1,False,True,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/7e/a7/7ea7fe86cb1d0ddef931a15008da1629_01M0ZV75F15BY8CTHN77XWPNWN.flac,26376ee2586d0e3bc7935171ac4a7e2f,success,2,0.5695101,0,False,1.0,normal,,,,,,01M0E9X1AGP5JXX7YEA7NAV25V,train,train,True
01M0ZV75FJ5XT8F2BWAWABTQ0P,raw_audio/b4/6c/01M0ZV75FJ5XT8F2BWAWABTQ0P.mp3,01M0ZV75FJ5XT8F2BWAWABTQ0P.mp3,mp3,44100,MPEG_LAYER_III,1,526.341,6364268,b46cc419ddaa32defb61e3ac0ca73bbe28827496860e08838e55d3b13ce971bb,2026-08-27T04:12:09.079120,active,normal,unknown_01M0RFPV,unknown_song_01M0RFPV,False,False,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/8a/4e/8a4e1a030c1444b0a787259369976074_01M0ZV75FJ5XT8F2BWAWABTQ0P.flac,d09acf4576c382bedbce3ad7f2a0c7a7,success,1,0.68079084,-1,True,0.0,normal,,,,,,01M0RFPVQSC0HP4QJKKVCQYKCX,train,train,True
01M0ZV75G09FTTEQQQTF6049DN,raw_audio/b1/5b/01M0ZV75G09FTTEQQQTF6049DN.mp3,01M0ZV75G09FTTEQQQTF6049DN.mp3,mp3,44100,MPEG_LAYER_III,1,249.502,3452783,b15be0e8e2aee628805f43ee2afa2faab3975b80321301e87346196118a2feb8,2026-08-27T04:12:09.090400,active,normal,unknown_01M0RFPV,unknown_song_01M0RFPV,False,False,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/1f/7b/1f7b394ca503b3182b19a556c98561a5_01M0ZV75G09FTTEQQQTF6049DN.flac,73917e8a7ef1e9e79b9a00af0c371e24,success,4,0.80085504,-1,True,0.0,normal,,,,,,01M0RFPVQ9VHGMFC40XBGPPTWQ,train,train,True
01M0ZV75GA4AQAY1KNJ0PD68GQ,raw_audio/aa/02/01M0ZV75GA4AQAY1KNJ0PD68GQ.mp3,01M0ZV75GA4AQAY1KNJ0PD68GQ.mp3,mp3,44100,MPEG_LAYER_III,1,297.653,3359472,aa02bbc2b27b79fe7e98b2a0dcb2c2ff380b6cd4f33d8b95f9765f78d04a4124,2026-08-27T04:12:09.101001,active,normal,unknown_01M0RFPV,unknown_song_01M0RFPV,False,False,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/ba/2c/ba2c59231b3125a4beebf1ddeea29ac3_01M0ZV75GA4AQAY1KNJ0PD68GQ.flac,ceaac2c2ffbc7be21ae4539e2132a17c,success,3,0.72667617,-1,True,0.0,normal,,,,,,01M0RFPVXNQE9WKJ0DC1JYWY0C,train,train,True
01M0ZV75GQPN21PZZESQBZA47M,raw_audio/0e/b1/01M0ZV75GQPN21PZZESQBZA47M.mp3,01M0ZV75GQPN21PZZESQBZA47M.mp3,mp3,44100,MPEG_LAYER_III,1,312.267,3826691,0eb1bbd1e51ded9f89a728065eb223c385b441c58e2cf57de70b829db4367041,2026-08-27T04:12:09.114440,active,normal,unknown_01M0RFPV,unknown_song_01M0RFPV,False,False,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/ed/65/ed65c54c7022780cae0ef49c34e20708_01M0ZV75GQPN21PZZESQBZA47M.flac,b4c81da94c98054976eaa91149c3708f,success,4,0.8095715,-1,True,0.0,challenge_stress_test,,,,,,01M0RFPVP4DRN0N5QYQ124EVEY,main_pool,challenge,False
